50 , 0.00000
100 , 0.00000
150 , 0.00000
200 , 0.00000
250 , 0.00100
300 , 0.00000
350 , 0.00000
400 , 0.00000
450 , 0.00200
500 , 0.00100
550 , 0.00100
600 , 0.00000
650 , 0.00000
700 , 0.00000
750 , 0.00000
800 , 0.00000
850 , 0.00300
900 , 0.00100
950 , 0.00100
1000 , 0.00000
1050 , 0.00000
1100 , 0.00100
1150 , 0.00000
1200 , 0.00000
1250 , 0.00000
1300 , 0.00100
1350 , 0.00000
1400 , 0.00000
1450 , 0.00100
1500 , 0.00100
1550 , 0.00000
1600 , 0.00100
1650 , 0.00100
1700 , 0.00100
1750 , 0.00100
1800 , 0.00100
1850 , 0.00100
1900 , 0.00100
1950 , 0.00100
2000 , 0.00100
2050 , 0.00100
2100 , 0.00200
2150 , 0.00100
2200 , 0.00200
2250 , 0.00200
2300 , 0.00100
2350 , 0.00100
2400 , 0.00100
2450 , 0.00100
2500 , 0.00100
2550 , 0.00200
2600 , 0.00100
2650 , 0.00100
2700 , 0.00200
2750 , 0.00100
2800 , 0.00100
2850 , 0.00200
2900 , 0.00100
2950 , 0.00100
3000 , 0.00200
3050 , 0.00200
3100 , 0.00100
3150 , 0.00200
3200 , 0.00200
3250 , 0.00400
3300 , 0.00200
3350 , 0.00200
3400 , 0.00200
3450 , 0.00200
3500 , 0.00200
3550 , 0.00200
3600 , 0.00200
3650 , 0.00300
3700 , 0.00300
3750 , 0.00200
3800 , 0.00300
3850 , 0.00300
3900 , 0.00300
3950 , 0.00200
4000 , 0.00200
4050 , 0.00200
4100 , 0.00200
4150 , 0.00200
4200 , 0.00300
4250 , 0.00200
4300 , 0.00300
4350 , 0.00300
4400 , 0.00300
4450 , 0.00300
4500 , 0.00300
4550 , 0.00300
4600 , 0.01800
4650 , 0.00300
4700 , 0.00300
4750 , 0.00300
4800 , 0.00300
4850 , 0.00300
4900 , 0.00400
4950 , 0.00300
5000 , 0.00300
5050 , 0.00400
5100 , 0.00300
5150 , 0.00300
5200 , 0.00300
5250 , 0.00300
5300 , 0.00700
5350 , 0.00300
5400 , 0.00400
5450 , 0.00300
5500 , 0.00400
5550 , 0.00400
5600 , 0.00400
5650 , 0.00400
5700 , 0.00300
5750 , 0.00400
5800 , 0.00400
5850 , 0.00400
5900 , 0.00400
5950 , 0.00400
6000 , 0.00400
6050 , 0.00400
6100 , 0.00400
6150 , 0.00400
6200 , 0.00400
6250 , 0.00500
6300 , 0.00600
6350 , 0.00600
6400 , 0.03200
6450 , 0.00400
6500 , 0.00500
6550 , 0.00400
6600 , 0.00500
6650 , 0.00400
6700 , 0.00400
6750 , 0.00400
6800 , 0.00500
6850 , 0.00500
6900 , 0.00400
6950 , 0.00400
7000 , 0.00400
7050 , 0.00500
7100 , 0.00500
7150 , 0.00500
7200 , 0.00400
7250 , 0.00400
7300 , 0.00400
7350 , 0.00400
7400 , 0.00400
7450 , 0.00400
7500 , 0.00500
7550 , 0.00500
7600 , 0.00800
7650 , 0.00700
7700 , 0.00500
7750 , 0.00400
7800 , 0.00500
7850 , 0.00500
7900 , 0.00500
7950 , 0.00500
8000 , 0.00500
8050 , 0.00500
8100 , 0.00600
8150 , 0.00600
8200 , 0.01800
8250 , 0.01000
8300 , 0.00500
8350 , 0.00500
8400 , 0.00500
8450 , 0.00500
8500 , 0.00600
8550 , 0.00600
8600 , 0.00700
8650 , 0.00600
8700 , 0.00600
8750 , 0.00600
8800 , 0.00600
8850 , 0.00500
8900 , 0.00600
8950 , 0.00600
9000 , 0.00500
9050 , 0.00500
9100 , 0.00600
9150 , 0.00600
9200 , 0.00500
9250 , 0.00600
9300 , 0.00600
9350 , 0.00600
9400 , 0.00700
9450 , 0.00600
9500 , 0.02100
9550 , 0.00700
9600 , 0.00700
9650 , 0.00600
9700 , 0.00700
9750 , 0.00900
9800 , 0.00600
9850 , 0.00800
9900 , 0.00600
9950 , 0.00700
10000 , 0.00700
