50 , 0.001
100 , 0.002
150 , 0.003
200 , 0.004
250 , 0.005
300 , 0.008
350 , 0.008
400 , 0.009
450 , 0.011
500 , 0.013
550 , 0.027
600 , 0.014
650 , 0.016
700 , 0.018
750 , 0.032
800 , 0.066
850 , 0.024
900 , 0.023
950 , 0.027
1000 , 0.074
1050 , 0.056
1100 , 0.031
1150 , 0.034
1200 , 0.035
1250 , 0.037
1300 , 0.041
1350 , 0.041
1400 , 0.151
1450 , 0.192
1500 , 0.064
1550 , 0.179
1600 , 0.051
1650 , 0.046
1700 , 0.055
1750 , 0.051
1800 , 0.07
1850 , 0.057
1900 , 0.062
1950 , 0.055
2000 , 0.057
2050 , 0.073
2100 , 0.064
2150 , 0.094
2200 , 0.065
2250 , 0.068
2300 , 0.067
2350 , 0.084
2400 , 0.073
2450 , 0.074
2500 , 0.07
2550 , 0.076
2600 , 0.077
2650 , 0.079
2700 , 0.1
2750 , 0.08
2800 , 0.099
2850 , 0.088
2900 , 0.089
2950 , 0.101
3000 , 0.088
3050 , 0.108
3100 , 0.093
3150 , 0.095
3200 , 0.121
3250 , 0.163
3300 , 0.101
3350 , 0.099
3400 , 0.197
3450 , 0.112
3500 , 0.109
3550 , 0.122
3600 , 0.114
3650 , 0.109
3700 , 0.125
3750 , 0.118
3800 , 0.117
3850 , 0.119
3900 , 0.133
3950 , 0.14
4000 , 0.12
4050 , 0.125
4100 , 0.148
4150 , 0.132
4200 , 0.143
4250 , 0.135
4300 , 0.127
4350 , 0.135
4400 , 0.154
4450 , 0.135
4500 , 0.153
4550 , 0.15
4600 , 0.15
4650 , 0.182
4700 , 0.151
4750 , 0.181
4800 , 0.18
4850 , 0.148
4900 , 0.165
4950 , 0.156
5000 , 0.162
5050 , 0.184
5100 , 0.164
5150 , 0.188
5200 , 0.193
5250 , 0.204
5300 , 0.187
5350 , 0.174
5400 , 0.18
5450 , 0.175
5500 , 0.194
5550 , 0.171
5600 , 0.199
5650 , 0.179
5700 , 0.185
5750 , 0.193
5800 , 0.183
5850 , 0.241
5900 , 0.188
5950 , 0.21
6000 , 0.185
6050 , 0.209
6100 , 0.193
6150 , 0.198
6200 , 0.224
6250 , 0.216
6300 , 0.202
6350 , 0.198
6400 , 0.258
6450 , 0.233
6500 , 0.205
6550 , 0.28
6600 , 0.213
6650 , 0.22
6700 , 0.223
6750 , 0.225
6800 , 0.217
6850 , 0.345
6900 , 0.222
6950 , 0.249
7000 , 0.236
7050 , 0.239
7100 , 0.24
7150 , 0.231
7200 , 0.236
7250 , 0.228
7300 , 0.272
7350 , 0.238
7400 , 0.26
7450 , 0.252
7500 , 0.263
7550 , 0.299
7600 , 0.276
7650 , 0.26
7700 , 0.266
7750 , 0.267
7800 , 0.283
7850 , 0.268
7900 , 0.276
7950 , 0.279
8000 , 0.264
8050 , 0.278
8100 , 0.284
8150 , 0.292
8200 , 0.341
8250 , 0.266
8300 , 0.295
8350 , 0.292
8400 , 0.268
8450 , 0.302
8500 , 0.293
8550 , 0.282
8600 , 0.294
8650 , 0.295
8700 , 0.286
8750 , 0.303
8800 , 0.311
8850 , 0.294
8900 , 0.315
8950 , 0.289
9000 , 0.321
9050 , 0.364
9100 , 0.322
9150 , 0.311
9200 , 0.314
9250 , 0.33
9300 , 0.317
9350 , 0.316
9400 , 0.332
9450 , 0.369
9500 , 0.316
9550 , 0.329
9600 , 0.341
9650 , 0.335
9700 , 0.344
9750 , 0.347
9800 , 0.346
9850 , 0.376
9900 , 0.344
9950 , 0.35
10000 , 0.354
